"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"A0A024RBG1_NUDT4B",-0.000229675912819971,16.0932121076524,-0.0021957820981726,0.998314308527128,0.998445579310629,-7.98886979124795
"A0A096LP01_SMIM26",0.485348069297295,16.1199067641246,6.17742603918941,0.000353729832900115,0.00126135448149943,-0.41186843176685
"A0A0B4J2F0_PIGBOS1",1.54074856702599,17.4793387401567,21.4558726473933,0.0000000565271124036635,0.0000034954895686363,9.19857985311975
"A0A1B0GW15_LOC122394732",0.345813941928146,21.6644866868355,1.69690709295323,0.146617473137413,0.197061760148995,-6.59217865183695
"A0A6I8PU40_TUG1",0.174033256508594,15.6806041483581,1.51473975548651,0.177159629807643,0.231843796338082,-6.85670501378532
"A0AV96_RBM47",0.049634166429211,20.1328701125953,0.762283971520073,0.46931345798648,0.535891237053875,-7.73147719322319
"A0AVF1_TTC26",0.0888004220366483,17.7772778575617,1.13367114871827,0.292062660716625,0.357948533259854,-7.37679602620936
"A0AVI2_FER1L5",-0.0595121591565473,18.2450499539425,-0.508407617676614,0.635314128466101,0.689821450551486,-7.40758900505034
"A0AVK6_E2F8",-0.0195979460892346,15.5069368778196,-0.240385650374342,0.8165074946571,0.847136271226559,-8.01583335888999
"A0AVT1_UBA6",0.241283043222825,20.9807222709644,4.7760815894423,0.00169849739595821,0.00444249353289483,-2.13765460922954
"A0FGR8_ESYT2",-0.698347909847961,19.9488522586143,-11.9541933747376,0.00000394441359348026,0.000049223249959288,4.57259551093514
"A0JLT2_MED19",-0.0552669066503135,17.744620858388,-0.429047943270195,0.680013518157539,0.728681715850415,-7.94542904417094
"A0JNW5_BLTP3B",-0.0733088354425426,17.8406440013517,-0.909051897102956,0.391757699152187,0.458769678175756,-7.60450456400566
"A0MZ66_SHTN1",0.242163682855505,21.0355995102349,4.42430827414078,0.00262827360857702,0.00640110440820902,-2.61398834525367
"A0PJW6_TMEM223",0.983173860363802,18.4899781337314,4.3687671308099,0.00377915615588002,0.00867096884513527,-2.89711555283811
"A1A4S6_ARHGAP10",0.742078474750354,17.6894065999638,7.48599093815939,0.0001009866306053,0.000489238415531154,0.976338310173956
"A1L0T0_ILVBL",0.399220662452201,19.4274344510742,3.81835094128773,0.005828498058823,0.012417802867061,-3.47584483397027
"A1L188_NDUFAF8",-0.137937110945177,17.3741724273306,-1.93353181516894,0.0918854226925721,0.13090101610783,-6.33226575599557
"A1L390_PLEKHG3",0.581769181394662,21.1613322605768,8.71414143836908,0.0000361130068613722,0.00022422492260212,2.11765847474069
"A1X283_SH3PXD2B",-0.144469792026175,17.6654639111178,-1.59925459132511,0.151174623215935,0.20239996201028,-6.80294239957963
"A2RRP1_NBAS",-0.408459081159023,18.9371425597484,-7.26091567669194,0.000123717150761604,0.00056891937647688,0.751199207848874
"A2RTX5_TARS3",-0.144471074680943,17.2495172994686,-1.65030607112127,0.14023693180678,0.189625262812865,-6.73356480341547
"A2RU67_FAM234B",-0.273964690727816,17.583118224734,-3.63516695731143,0.00748177590108966,0.0153469221962481,-3.74463597958785
"A2RUC4_TYW5",0.253964274455988,17.9929803337073,3.12371217640979,0.0154578779921356,0.0282558567671673,-4.51645056146218
"A3KMH1_VWA8",-0.193939784412272,20.0515473502705,-2.68154327649717,0.0296855260479963,0.0492771957924617,-5.19777233674996
"A3KN83_SBNO1",-0.294281935127263,19.4416194246862,-4.17379460578473,0.00362697781813277,0.0083545709523676,-2.96387484957581
"A4D161_FAM221A",1.79613353863196,16.9059986419982,17.8648674871878,0.000000216378546108975,0.0000075771954381125,7.75555797797968
"A4D1E9_GTPBP10",-0.246186044087693,19.0988228545211,-3.35521880904582,0.0110821241745242,0.0214319963238187,-4.16405632683232
"A4D1P6_WDR91",-0.0131135722985078,17.800371456379,-0.194943593326956,0.850643263255384,0.876217857573192,-8.02696818548509
"A4D1S0_KLRG2",-0.57996760314761,15.7691462990405,-5.84502660008622,0.000850939940577729,0.00251875621700897,-1.15409081645716
"A4D1S5_RAB19",-0.422473074650075,16.1581539247348,-5.98865385713194,0.000430569067639946,0.00147584872846752,-0.62898975430138
"A4D1U4_DENND11",0.0810855577494074,16.7148963480785,0.631253636020939,0.546731991592445,0.608582398368526,-7.82853781020891
"A5A3E0_POTEF",0.826820116364431,23.9205561704419,1.5022436033022,0.190743998622835,0.246818450752855,-6.93237013737457
"A5D8V6_VPS37C",0.848999379995789,18.8244755889156,6.53615760135249,0.00027995887001087,0.00106149908539515,-0.115282837455768
"A5PLL7_PEDS1",0.224042348141896,17.1551546255411,1.10620244952071,0.304962719447654,0.371169864058455,-7.40492108522382
"A5PLN9_TRAPPC13",0.332775251556082,17.0298212659837,3.0086141339764,0.0182836729743138,0.0326373620800907,-4.69307311478141
